Total Designs Scored, Generation #, Lineage 1 Score, Lineage 2 Score, Lineage 3 Score, Lineage 4 Score, Lineage 5 Score, Lineage 6 Score, Lineage 7 Score, Lineage 8 Score,
74704, 3736, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
74728, 3737, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
74744, 3738, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
74768, 3739, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
74784, 3740, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
74808, 3741, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
74824, 3742, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
74848, 3743, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
74864, 3744, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
74888, 3745, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
74904, 3746, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
74928, 3747, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
74944, 3748, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
74968, 3749, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
74984, 3750, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75008, 3751, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75024, 3752, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75048, 3753, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75064, 3754, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75088, 3755, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75104, 3756, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75128, 3757, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75144, 3758, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75168, 3759, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75184, 3760, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75208, 3761, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75224, 3762, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75248, 3763, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75264, 3764, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75288, 3765, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75304, 3766, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75328, 3767, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75344, 3768, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75368, 3769, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75384, 3770, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75408, 3771, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75424, 3772, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75448, 3773, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75464, 3774, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75488, 3775, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75504, 3776, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75528, 3777, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75544, 3778, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75568, 3779, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75584, 3780, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75608, 3781, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75624, 3782, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75648, 3783, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75664, 3784, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75688, 3785, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75704, 3786, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75728, 3787, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75744, 3788, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75768, 3789, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75784, 3790, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75808, 3791, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75824, 3792, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75848, 3793, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75864, 3794, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75888, 3795, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75904, 3796, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75928, 3797, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75944, 3798, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75968, 3799, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
75984, 3800, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76008, 3801, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76024, 3802, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76048, 3803, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76064, 3804, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76088, 3805, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76104, 3806, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76128, 3807, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76144, 3808, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76168, 3809, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76184, 3810, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76208, 3811, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76224, 3812, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76248, 3813, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76264, 3814, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76288, 3815, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76304, 3816, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76328, 3817, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76344, 3818, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76368, 3819, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76384, 3820, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76408, 3821, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76424, 3822, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76448, 3823, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76464, 3824, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76488, 3825, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76504, 3826, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76528, 3827, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76544, 3828, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 155500, 
76568, 3829, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76584, 3830, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76608, 3831, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76624, 3832, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76648, 3833, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76664, 3834, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76688, 3835, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76704, 3836, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76728, 3837, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76744, 3838, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76768, 3839, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76784, 3840, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76808, 3841, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76824, 3842, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76848, 3843, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76864, 3844, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76888, 3845, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76904, 3846, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76928, 3847, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76944, 3848, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76968, 3849, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
76984, 3850, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77008, 3851, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77024, 3852, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77048, 3853, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77064, 3854, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77088, 3855, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77104, 3856, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77128, 3857, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77144, 3858, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77168, 3859, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77184, 3860, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77208, 3861, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77224, 3862, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77248, 3863, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77264, 3864, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77288, 3865, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77304, 3866, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77328, 3867, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77344, 3868, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77368, 3869, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77384, 3870, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77408, 3871, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77424, 3872, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77448, 3873, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77464, 3874, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77488, 3875, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77504, 3876, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77528, 3877, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77544, 3878, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77568, 3879, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77584, 3880, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77608, 3881, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77624, 3882, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77648, 3883, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77664, 3884, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77688, 3885, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77704, 3886, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77728, 3887, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77744, 3888, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77768, 3889, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77784, 3890, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77808, 3891, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77824, 3892, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77848, 3893, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77864, 3894, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77888, 3895, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77904, 3896, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77928, 3897, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77944, 3898, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77968, 3899, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
77984, 3900, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78008, 3901, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78024, 3902, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78048, 3903, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78064, 3904, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78088, 3905, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78104, 3906, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78128, 3907, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78144, 3908, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78168, 3909, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78184, 3910, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78208, 3911, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78224, 3912, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78248, 3913, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78264, 3914, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78288, 3915, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78304, 3916, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78328, 3917, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78344, 3918, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78368, 3919, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78384, 3920, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78408, 3921, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78424, 3922, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78448, 3923, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78464, 3924, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78488, 3925, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78504, 3926, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78528, 3927, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78544, 3928, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78568, 3929, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78584, 3930, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78608, 3931, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78624, 3932, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78648, 3933, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78664, 3934, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78688, 3935, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78704, 3936, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78728, 3937, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78744, 3938, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78768, 3939, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78784, 3940, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78808, 3941, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78824, 3942, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78848, 3943, 137600, 148900, 143400, 138400, 129400, 145400, 143700, 154500, 
78864, 3944, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
78888, 3945, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
78904, 3946, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
78928, 3947, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
78944, 3948, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
78968, 3949, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
78984, 3950, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79008, 3951, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79024, 3952, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79048, 3953, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79064, 3954, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79088, 3955, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79104, 3956, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79128, 3957, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79144, 3958, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79168, 3959, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79184, 3960, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79208, 3961, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79224, 3962, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79248, 3963, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79264, 3964, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79288, 3965, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79304, 3966, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79328, 3967, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79344, 3968, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79368, 3969, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79384, 3970, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79408, 3971, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79424, 3972, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
79448, 3973, 137600, 148400, 143400, 138400, 129400, 145400, 143700, 154500, 
