Total Designs Scored, Generation #, Lineage 1 Score, Lineage 2 Score, Lineage 3 Score, Lineage 4 Score, Lineage 5 Score, Lineage 6 Score, Lineage 7 Score, Lineage 8 Score,
183368, 9169, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183384, 9170, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183408, 9171, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183424, 9172, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183448, 9173, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183464, 9174, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183488, 9175, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183504, 9176, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183528, 9177, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183544, 9178, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183568, 9179, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183584, 9180, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183608, 9181, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183624, 9182, 5800, 5800, 8200, 5800, 5600, 5800, 5800, 5600, 
183648, 9183, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183664, 9184, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183688, 9185, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183704, 9186, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183728, 9187, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183744, 9188, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183768, 9189, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183784, 9190, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183808, 9191, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183824, 9192, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183848, 9193, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183864, 9194, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183888, 9195, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183904, 9196, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183928, 9197, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183944, 9198, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183968, 9199, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
183984, 9200, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184008, 9201, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184024, 9202, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184048, 9203, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184064, 9204, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184088, 9205, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184104, 9206, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184128, 9207, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184144, 9208, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184168, 9209, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184184, 9210, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184208, 9211, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184224, 9212, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184248, 9213, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184264, 9214, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184288, 9215, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184304, 9216, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184328, 9217, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184344, 9218, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184368, 9219, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184384, 9220, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184408, 9221, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184424, 9222, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184448, 9223, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184464, 9224, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184488, 9225, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184504, 9226, 5800, 5800, 5600, 9400, 5600, 5800, 5800, 5600, 
184528, 9227, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184544, 9228, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184568, 9229, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184584, 9230, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184608, 9231, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184624, 9232, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184648, 9233, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184664, 9234, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184688, 9235, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184704, 9236, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184728, 9237, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184744, 9238, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184768, 9239, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184784, 9240, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184808, 9241, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184824, 9242, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184848, 9243, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184864, 9244, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184888, 9245, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184904, 9246, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184928, 9247, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184944, 9248, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184968, 9249, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
184984, 9250, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185008, 9251, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185024, 9252, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185048, 9253, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185064, 9254, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185088, 9255, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185104, 9256, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185128, 9257, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185144, 9258, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185168, 9259, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185184, 9260, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185208, 9261, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185224, 9262, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185248, 9263, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185264, 9264, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185288, 9265, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185304, 9266, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185328, 9267, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185344, 9268, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185368, 9269, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185384, 9270, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185408, 9271, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185424, 9272, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185448, 9273, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185464, 9274, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185488, 9275, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185504, 9276, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185528, 9277, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185544, 9278, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185568, 9279, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185584, 9280, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185608, 9281, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185624, 9282, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185648, 9283, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185664, 9284, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185688, 9285, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185704, 9286, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185728, 9287, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185744, 9288, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185768, 9289, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185784, 9290, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185808, 9291, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185824, 9292, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185848, 9293, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185864, 9294, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185888, 9295, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185904, 9296, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185928, 9297, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185944, 9298, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185968, 9299, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
185984, 9300, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186008, 9301, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186024, 9302, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186048, 9303, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186064, 9304, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186088, 9305, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186104, 9306, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186128, 9307, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186144, 9308, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186168, 9309, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186184, 9310, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186208, 9311, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186224, 9312, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186248, 9313, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186264, 9314, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186288, 9315, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186304, 9316, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186328, 9317, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186344, 9318, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186368, 9319, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186384, 9320, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186408, 9321, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186424, 9322, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186448, 9323, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186464, 9324, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186488, 9325, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186504, 9326, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186528, 9327, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186544, 9328, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186568, 9329, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186584, 9330, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186608, 9331, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186624, 9332, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186648, 9333, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186664, 9334, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186688, 9335, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186704, 9336, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186728, 9337, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186744, 9338, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186768, 9339, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186784, 9340, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186808, 9341, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186824, 9342, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186848, 9343, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186864, 9344, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186888, 9345, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186904, 9346, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186928, 9347, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186944, 9348, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186968, 9349, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
186984, 9350, 5800, 5800, 5600, 5800, 5600, 5800, 29800, 5600, 
187008, 9351, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187024, 9352, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187048, 9353, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187064, 9354, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187088, 9355, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187104, 9356, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187128, 9357, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187144, 9358, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187168, 9359, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187184, 9360, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187208, 9361, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187224, 9362, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187248, 9363, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187264, 9364, 5800, 9800, 5600, 5800, 5600, 5800, 5800, 5600, 
187288, 9365, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187304, 9366, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187328, 9367, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187344, 9368, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187368, 9369, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187384, 9370, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187408, 9371, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187424, 9372, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187448, 9373, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187464, 9374, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187488, 9375, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187504, 9376, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187528, 9377, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187544, 9378, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187568, 9379, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187584, 9380, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187608, 9381, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187624, 9382, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187648, 9383, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187664, 9384, 12800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187688, 9385, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187704, 9386, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187728, 9387, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187744, 9388, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187768, 9389, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187784, 9390, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187808, 9391, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187824, 9392, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187848, 9393, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187864, 9394, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187888, 9395, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187904, 9396, 17000, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187928, 9397, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187944, 9398, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187968, 9399, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
187984, 9400, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188008, 9401, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188024, 9402, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188048, 9403, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188064, 9404, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188088, 9405, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188104, 9406, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188128, 9407, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188144, 9408, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188168, 9409, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188184, 9410, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188208, 9411, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188224, 9412, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188248, 9413, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188264, 9414, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188288, 9415, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188304, 9416, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188328, 9417, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188344, 9418, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188368, 9419, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188384, 9420, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188408, 9421, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188424, 9422, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188448, 9423, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188464, 9424, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188488, 9425, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188504, 9426, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188528, 9427, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188544, 9428, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188568, 9429, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188584, 9430, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188608, 9431, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188624, 9432, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188648, 9433, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188664, 9434, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188688, 9435, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188704, 9436, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188728, 9437, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188744, 9438, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188768, 9439, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188784, 9440, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188808, 9441, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188824, 9442, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188848, 9443, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188864, 9444, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188888, 9445, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188904, 9446, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188928, 9447, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188944, 9448, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188968, 9449, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
188984, 9450, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189008, 9451, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189024, 9452, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189048, 9453, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189064, 9454, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189088, 9455, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189104, 9456, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189128, 9457, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189144, 9458, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189168, 9459, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189184, 9460, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189208, 9461, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189224, 9462, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189248, 9463, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189264, 9464, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189288, 9465, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189304, 9466, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189328, 9467, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189344, 9468, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189368, 9469, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189384, 9470, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189408, 9471, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189424, 9472, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189448, 9473, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189464, 9474, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189488, 9475, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189504, 9476, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189528, 9477, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189544, 9478, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189568, 9479, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189584, 9480, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189608, 9481, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189624, 9482, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189648, 9483, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189664, 9484, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189688, 9485, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189704, 9486, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189728, 9487, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189744, 9488, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189768, 9489, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189784, 9490, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189808, 9491, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189824, 9492, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189848, 9493, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189864, 9494, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189888, 9495, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189904, 9496, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189928, 9497, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189944, 9498, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189968, 9499, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
189984, 9500, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
190008, 9501, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
190024, 9502, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
190048, 9503, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
190064, 9504, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
190088, 9505, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
190104, 9506, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
190128, 9507, 5800, 5800, 5600, 5800, 5600, 5800, 5800, 5600, 
